Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
u4.txt,1,70,89.60,33.41,52.86,52.57,6.36,14.29,84.29,42.86,7.14,2.86,1.43,0.00,0.00,0.00,1.43,4.29,8.57,14.29,4.29,7.14,7.14,0.00,10.00,5.71,1.43,2.86,1.43,0.00,10.00,5.71,4.29,0.00,2.86,0.00,2.86,0.00,0.00,0.00,0.00,5.71,0.00,2.86,0.00,1.43,0.00,1.43,1.43,1.43,0.00,0.00,4.29,1.43,2.86,0.00,0.00,5.71,1.43,0.00,2.86,1.43,0.00,4.29,4.29,0.00,18.57,4.29,10.00,5.71,2.86,7.14,0.00,0.00,0.00,0.00,4.29,4.29,0.00,0.00,0.00,0.00,28.57,4.29,1.43,0.00,0.00,1.43,15.71,0.00,0.00,0.00,0.00,5.71
u40.txt,1,411,76.86,40.39,28.09,92.18,9.56,16.30,78.35,45.50,7.06,6.08,2.43,0.73,1.22,0.73,0.97,0.97,8.52,10.71,10.46,3.65,4.62,3.65,18.98,3.41,0.73,1.22,2.92,1.70,7.54,5.84,1.70,0.00,0.73,0.49,5.60,0.24,0.24,0.24,0.24,10.95,1.70,2.19,1.95,3.16,0.49,3.89,1.95,0.97,0.49,0.49,1.46,0.73,0.73,0.00,0.00,7.30,1.70,2.43,2.19,2.68,0.00,3.89,12.41,1.22,12.17,2.92,3.65,5.11,3.16,1.22,0.49,0.97,0.73,0.73,0.49,0.00,0.00,0.24,0.24,0.00,25.30,12.17,2.19,0.24,0.00,0.73,6.08,0.00,0.49,1.70,0.00,1.70
u41.txt,1,279,45.11,94.64,75.24,66.47,21.46,12.19,89.96,54.48,17.92,13.26,1.43,0.00,5.73,0.36,5.73,4.66,5.73,13.26,6.81,9.32,6.09,1.08,16.49,5.38,3.23,1.79,3.58,3.58,5.73,3.94,1.79,0.00,0.72,1.08,15.41,0.00,0.36,0.00,0.36,12.19,3.23,0.36,0.36,4.66,1.43,2.15,2.87,2.15,0.36,0.36,0.00,0.00,0.00,0.00,0.00,6.45,1.43,2.51,1.43,1.79,0.72,4.66,11.11,1.08,19.00,0.36,7.17,11.83,1.08,1.43,0.00,0.36,0.00,0.00,1.79,0.36,0.36,0.72,0.36,0.00,11.47,3.23,3.23,0.00,0.00,0.00,2.15,0.00,0.00,2.87,0.00,0.00
u42.txt,1,584,63.27,58.13,48.13,94.23,14.24,16.61,88.87,51.03,13.18,7.02,2.57,0.00,0.86,2.91,0.68,6.16,5.48,14.21,11.30,3.60,6.16,1.20,20.03,4.79,1.54,0.68,2.40,3.08,8.39,6.34,1.88,0.00,0.68,0.51,7.53,0.00,0.17,0.00,3.08,10.45,1.54,1.37,2.57,3.08,1.71,2.23,1.54,0.51,0.51,0.51,2.74,1.37,0.51,0.17,0.51,6.16,1.37,1.71,2.23,1.03,0.51,3.25,13.36,2.40,19.86,2.23,7.19,10.96,2.23,1.71,1.54,0.34,0.00,0.00,3.25,0.34,1.20,1.03,0.51,0.17,21.58,10.96,1.71,1.20,0.17,0.34,1.54,0.34,0.00,2.40,0.00,2.91
u43.txt,1,2292,31.00,82.26,49.62,99.00,10.51,11.87,91.14,55.63,21.20,15.71,6.81,2.05,5.28,1.35,0.22,5.50,3.88,12.26,10.25,5.28,4.76,2.09,18.46,4.10,1.40,2.40,1.40,1.79,9.51,7.81,1.70,0.31,0.31,0.35,13.22,0.61,0.65,0.39,1.75,10.78,2.53,1.88,0.92,1.57,2.53,2.18,2.79,1.27,0.26,0.96,3.84,1.48,1.09,0.13,0.70,10.51,3.27,1.61,4.54,1.53,0.48,1.75,13.96,2.27,11.69,2.01,5.37,4.32,0.92,0.39,0.09,0.22,3.80,0.17,2.62,0.22,1.27,0.17,0.83,0.04,25.65,12.17,4.23,0.35,0.17,1.27,1.09,0.96,1.61,2.53,0.26,1.00
u44.txt,1,3557,54.49,44.42,70.36,37.72,15.67,14.42,86.17,52.57,15.29,9.95,6.44,0.62,1.57,1.07,0.25,5.31,5.99,12.54,8.80,5.57,5.99,1.80,18.25,4.44,1.88,1.43,1.46,1.52,5.68,3.18,2.50,0.17,0.65,0.59,7.98,0.48,0.53,0.56,1.24,10.26,2.16,1.49,1.63,2.81,0.93,2.81,2.92,1.46,0.56,0.82,2.50,0.73,0.70,0.03,0.96,7.20,2.02,1.52,2.05,1.46,0.82,3.06,12.93,2.53,15.49,3.01,6.07,6.69,1.71,2.16,1.01,0.34,0.45,0.20,1.21,0.53,0.17,0.14,0.31,0.00,25.81,15.01,3.12,0.11,0.03,1.01,3.12,0.11,0.51,0.25,0.28,2.25
u45.txt,1,722,90.57,48.89,37.65,97.98,15.04,22.85,80.06,40.44,7.76,3.32,2.35,0.14,0.42,0.28,0.14,4.43,6.65,13.71,6.23,3.32,3.46,1.66,13.99,5.68,1.25,0.55,2.91,1.25,10.11,7.76,2.35,0.42,0.14,0.55,5.82,0.42,0.42,0.14,0.55,9.00,1.25,1.80,0.97,2.22,1.66,2.63,4.71,2.77,0.55,0.97,6.23,0.28,1.80,0.42,3.05,6.65,2.08,1.66,1.66,1.25,0.28,2.91,8.45,2.08,14.13,1.66,7.34,5.82,1.25,2.22,0.55,0.00,0.55,0.14,3.19,0.00,2.77,0.28,0.14,0.00,25.21,5.12,3.19,1.11,0.14,0.28,2.77,2.35,2.22,1.52,0.83,5.68
u46.txt,1,2684,88.45,64.40,53.57,63.92,17.21,18.22,81.56,46.24,9.35,5.77,2.35,1.49,1.23,0.30,0.41,3.58,8.46,13.41,6.78,4.02,4.36,1.08,13.11,4.88,1.75,1.12,1.49,1.90,7.45,4.73,2.72,0.37,0.75,0.41,6.63,0.22,0.04,0.04,0.75,8.23,1.19,1.01,1.08,2.61,1.79,2.12,2.53,1.01,0.41,0.89,4.17,1.45,1.30,0.00,1.42,8.08,2.24,1.71,2.31,1.97,0.45,1.56,10.06,1.68,17.25,3.02,7.49,7.45,1.42,1.79,0.75,0.30,0.48,0.37,1.27,0.11,0.67,0.22,0.26,0.00,14.64,4.62,2.76,0.60,0.11,0.19,1.75,1.01,0.26,0.63,0.00,2.72
u47.txt,1,1194,76.32,51.34,67.87,15.22,10.85,15.08,88.78,49.58,12.98,9.21,6.20,0.50,1.84,0.08,0.59,3.77,7.62,13.15,7.04,4.52,5.28,1.42,17.00,3.60,0.92,1.17,1.59,1.42,8.79,4.02,4.77,0.34,1.26,0.75,8.29,0.17,0.59,0.34,1.01,9.13,1.42,1.01,1.93,2.01,1.93,2.01,3.69,1.59,1.34,0.75,3.02,1.17,0.75,0.25,0.75,6.37,2.01,0.75,1.59,2.35,0.25,4.10,10.39,2.51,16.16,2.18,5.78,8.21,2.68,2.35,0.92,0.59,0.25,0.25,3.27,0.67,0.92,0.50,1.01,0.00,35.01,22.19,1.26,0.00,0.00,1.01,7.87,0.08,0.00,0.84,0.00,1.76
u48.txt,1,157,62.81,50.00,98.66,62.02,7.48,15.92,80.89,44.59,13.38,5.73,3.82,0.64,1.27,0.00,0.00,7.64,3.82,12.74,7.01,5.73,3.82,2.55,18.47,4.46,1.27,3.18,4.46,1.27,4.46,3.18,1.27,0.00,0.64,0.00,7.01,0.00,0.00,0.00,0.00,15.92,5.73,3.82,1.27,1.91,3.18,1.91,1.91,0.00,1.27,0.64,1.27,0.64,0.00,0.00,0.64,5.73,1.27,3.18,0.64,0.64,0.64,4.46,10.83,3.18,24.20,3.82,9.55,10.83,3.18,3.18,0.00,0.00,0.64,0.00,2.55,0.64,0.64,0.64,0.00,0.64,31.85,13.38,2.55,1.91,0.00,3.82,2.55,0.00,1.27,1.91,1.27,3.18
u49.txt,1,888,97.99,53.60,70.39,96.16,10.57,22.30,81.87,41.55,4.05,1.80,1.13,0.00,0.11,0.34,0.23,2.25,7.55,18.02,4.28,3.04,5.74,0.23,12.39,5.97,1.91,0.23,1.13,1.35,5.74,5.29,0.45,0.11,0.11,0.00,3.15,0.56,0.00,0.56,0.23,4.17,0.56,0.68,0.68,0.79,0.79,1.01,4.28,1.58,1.24,0.79,5.18,0.56,0.90,0.00,3.72,5.52,1.35,1.69,1.01,1.13,0.45,2.70,5.29,3.60,22.52,5.18,8.78,9.68,2.93,5.63,1.13,0.34,0.34,0.11,3.27,0.00,2.70,0.00,0.56,0.00,23.20,8.56,4.62,0.23,0.00,0.11,3.60,1.69,0.68,0.68,0.45,2.59
u5.txt,1,313,70.95,80.57,76.02,92.31,6.39,13.42,92.01,51.12,9.58,6.39,1.92,0.32,2.56,1.60,0.00,3.19,5.75,14.70,13.42,5.11,3.51,1.60,24.28,7.03,2.24,0.00,2.56,0.64,8.63,6.39,2.24,0.00,0.64,0.00,11.50,0.32,1.28,1.28,0.64,8.31,3.19,0.96,0.64,0.96,0.32,2.24,3.19,0.96,0.32,1.92,5.11,1.28,2.56,0.00,0.00,11.82,3.83,2.88,2.88,3.51,0.00,4.15,16.61,1.28,20.13,1.60,6.39,12.46,1.28,1.60,0.64,0.32,1.28,0.64,0.96,0.00,0.96,0.00,0.00,0.00,44.41,38.66,0.32,0.32,0.00,0.00,4.47,0.00,0.00,0.64,0.00,0.00
u50.txt,1,1276,89.45,57.77,55.73,52.21,10.29,18.50,81.50,44.83,8.54,4.70,1.88,0.86,0.55,1.33,0.08,3.84,7.45,14.81,7.68,4.15,4.23,0.63,15.28,5.02,1.49,0.94,1.80,1.33,5.49,3.45,2.04,0.16,0.86,0.24,5.41,0.00,0.24,0.00,1.57,7.76,1.80,1.18,1.02,1.57,1.10,1.96,2.82,1.72,0.63,0.47,3.76,1.72,1.02,0.16,0.86,7.45,1.49,1.65,2.82,1.41,0.55,4.15,10.58,1.88,18.57,2.27,8.70,8.07,2.43,1.65,1.65,0.86,0.71,0.94,1.96,0.39,0.47,0.55,0.47,0.00,24.53,8.86,4.15,0.24,0.00,0.31,1.49,0.94,0.39,2.12,1.72,4.31
u51.txt,1,1526,85.58,67.43,48.49,77.60,13.50,21.95,83.94,46.59,9.04,5.11,1.38,0.92,1.18,0.92,0.72,3.93,9.04,13.11,8.78,4.06,4.39,1.51,16.45,5.37,2.75,1.51,2.42,1.31,6.95,4.85,2.03,0.39,0.52,0.52,8.19,0.33,0.26,0.46,1.11,9.96,2.36,1.25,1.25,2.10,1.51,2.75,1.70,0.92,0.39,0.33,1.77,0.26,1.18,0.07,0.13,7.47,2.03,1.83,2.82,1.11,0.46,2.29,11.27,2.23,16.45,2.16,6.16,8.39,5.05,1.51,0.46,2.03,0.39,0.33,0.92,0.13,0.26,0.26,0.20,0.07,21.49,7.93,3.08,0.52,0.26,0.39,0.13,1.64,1.83,2.69,0.79,2.23
u52.txt,1,276,68.46,74.30,52.51,83.66,7.08,12.68,83.70,51.81,10.51,7.61,2.17,1.09,3.26,0.36,0.72,2.90,6.52,14.86,9.06,7.97,5.80,1.81,15.22,5.80,2.90,1.81,2.90,1.45,6.88,5.07,1.81,0.36,1.45,0.00,10.14,0.00,0.00,0.36,1.09,9.06,1.09,0.36,2.17,1.81,1.81,3.26,3.26,1.09,1.45,0.72,1.45,1.09,0.36,0.00,0.00,5.43,1.45,1.09,1.09,1.81,0.72,2.17,11.59,1.09,17.39,2.17,8.70,7.25,0.72,3.26,0.72,0.72,1.09,0.36,3.26,0.72,1.09,0.36,0.72,0.36,49.28,18.12,7.25,0.36,0.00,1.09,3.26,1.81,3.62,3.62,0.00,10.14
u53.txt,1,1831,63.04,47.38,62.67,21.57,10.71,19.88,82.20,42.38,12.07,8.14,4.92,0.76,1.64,0.60,0.22,3.93,4.48,11.20,8.52,4.59,4.26,2.08,18.30,3.55,1.53,1.37,2.68,1.64,5.73,2.68,2.95,0.27,1.15,0.76,7.65,0.22,0.71,0.33,0.93,12.56,4.86,1.20,1.53,1.53,1.64,2.79,2.18,1.04,0.55,0.55,2.46,0.55,0.71,0.55,0.71,8.08,2.02,2.35,1.75,3.44,0.49,3.00,12.02,2.46,12.51,1.97,5.30,5.52,3.82,3.93,0.27,0.71,0.16,0.55,2.79,0.93,1.47,0.11,0.05,0.05,41.07,11.74,1.26,0.16,0.00,0.82,0.33,10.65,0.22,3.33,0.00,12.56
u54.txt,1,17,97.02,72.17,1.00,98.87,2.83,17.65,47.06,17.65,5.88,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.88,5.88,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,11.76,0.00,5.88,5.88,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,5.88,0.00,0.00,11.76,0.00,0.00,5.88,5.88,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,11.76,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,47.06,0.00,0.00,0.00,0.00,5.88,29.41,0.00,0.00,0.00,0.00,11.76
u55.txt,1,551,67.47,50.00,80.38,13.48,7.16,17.60,82.21,44.65,10.71,6.53,3.27,0.91,0.91,1.45,0.00,3.99,5.08,11.98,9.62,4.72,4.54,1.63,18.87,5.63,2.36,0.54,2.54,2.18,5.26,2.18,3.09,0.54,1.27,0.73,7.08,0.00,0.54,0.00,2.18,12.16,2.00,1.63,1.81,3.99,1.27,3.81,1.81,0.73,0.36,0.36,1.09,0.18,0.73,0.18,0.00,6.53,1.63,1.27,2.18,1.27,0.54,3.81,12.89,2.36,20.33,4.36,8.35,8.17,2.72,0.73,0.91,0.18,0.18,0.18,1.45,0.18,0.36,0.36,0.36,0.18,33.39,11.07,4.17,0.36,0.00,0.73,3.27,3.45,2.72,4.72,1.09,1.81
u56.txt,1,722,53.17,38.01,60.37,67.64,7.76,15.65,85.04,45.98,10.25,6.93,4.02,0.00,1.25,1.25,0.42,3.32,4.16,11.08,10.25,6.09,5.68,2.35,18.28,4.57,2.08,0.69,1.94,1.52,8.03,5.12,2.91,0.28,1.11,0.83,6.51,0.14,0.42,1.25,0.42,11.22,0.97,0.69,2.08,2.49,2.08,4.16,1.66,0.97,0.28,0.28,2.77,0.55,0.97,0.00,0.97,7.20,1.25,1.39,2.77,1.94,0.42,2.91,10.66,3.74,16.76,3.32,5.40,8.31,4.85,2.77,0.55,0.69,0.14,0.00,3.74,0.28,1.25,1.11,1.52,0.00,38.23,19.25,3.05,0.69,0.00,0.14,3.19,1.52,0.28,3.19,1.94,4.99
u57.txt,1,1291,79.15,61.59,9.82,51.89,7.68,15.03,58.33,29.90,8.37,5.65,2.94,0.23,1.63,0.77,0.08,2.71,3.64,7.51,4.65,3.25,3.02,1.01,9.91,3.41,1.70,0.31,1.47,1.39,7.67,4.49,3.10,0.15,0.62,1.39,6.66,0.70,0.23,1.39,0.31,7.05,1.55,0.93,1.01,2.01,0.70,1.63,2.09,0.77,0.46,0.70,3.56,1.16,1.47,0.00,0.77,4.18,0.77,1.16,1.39,1.08,0.23,1.24,6.74,1.70,8.91,1.01,3.87,4.03,1.78,1.01,0.08,0.08,0.70,0.23,2.71,0.00,2.32,0.08,0.31,0.00,33.23,15.26,4.26,3.10,0.00,3.56,0.77,0.23,1.08,1.86,1.32,1.78
u58.txt,1,228,84.01,70.08,38.82,97.58,12.00,25.44,81.58,45.61,10.09,4.82,1.75,1.75,0.00,1.32,0.00,5.26,6.14,14.04,8.77,3.51,3.51,0.88,19.74,4.82,1.32,0.44,0.44,1.32,6.14,5.70,0.44,0.00,0.00,0.00,8.77,0.88,0.44,0.88,1.75,10.96,1.75,0.88,3.07,0.88,2.19,2.63,0.00,0.00,0.00,0.00,0.88,0.00,0.88,0.00,0.00,10.53,4.39,1.32,3.07,2.19,0.88,1.75,14.04,6.14,17.54,3.95,4.39,9.65,2.63,1.75,1.32,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.81,6.58,6.14,0.00,0.00,0.44,2.19,0.00,0.00,0.88,1.75,4.82
u59.txt,1,512,84.57,28.55,53.23,47.44,12.19,17.19,78.52,44.73,7.62,4.49,3.71,0.00,0.59,0.20,0.00,3.12,7.42,14.06,6.25,6.05,5.66,2.15,10.74,6.84,2.34,1.17,1.37,2.54,8.40,4.69,3.52,0.00,2.34,0.59,2.93,0.00,0.39,0.00,0.78,11.33,1.56,1.37,0.39,2.15,3.12,3.12,2.73,0.98,0.78,0.78,4.30,0.98,0.78,0.98,1.56,5.66,0.39,1.95,2.34,1.76,0.59,1.95,7.62,1.37,13.67,1.56,5.27,7.03,0.98,2.15,0.59,0.39,0.20,0.20,0.98,0.20,0.20,0.39,0.20,0.00,35.16,12.11,4.49,2.73,0.39,1.17,1.17,1.56,1.56,2.15,1.17,6.64
u6.txt,1,994,61.54,66.38,13.15,21.15,9.84,20.22,81.29,50.80,14.79,8.95,3.32,1.21,2.31,0.91,1.21,5.84,8.05,11.07,9.26,3.52,5.84,2.11,15.49,4.83,2.31,2.21,0.70,1.81,7.04,3.32,3.62,0.40,1.91,0.60,9.86,0.10,0.10,0.10,1.21,10.26,2.11,1.81,1.31,2.11,1.81,2.52,1.91,1.11,0.10,0.50,4.02,1.01,1.31,0.91,0.70,8.15,1.91,1.21,4.43,1.51,0.30,2.01,11.87,0.91,8.55,0.60,4.73,3.62,2.41,0.30,0.10,0.80,1.01,0.40,1.81,1.21,0.20,0.30,0.00,0.00,31.19,10.26,4.63,0.40,0.10,0.91,1.41,2.11,4.83,2.92,0.00,3.62
u60.txt,1,501,57.20,42.86,52.38,99.00,35.79,11.78,72.46,38.32,9.58,4.59,3.59,0.00,0.60,0.20,0.20,4.99,2.59,10.18,8.18,7.78,3.59,1.60,12.97,5.19,2.00,0.40,1.40,2.79,11.98,10.38,1.40,0.00,0.60,0.00,6.79,0.00,0.80,0.20,0.20,9.38,1.80,0.20,0.40,1.40,2.59,3.79,1.20,0.80,0.00,0.20,1.80,0.40,0.20,0.20,0.80,5.59,1.80,0.40,1.40,1.60,0.60,4.59,10.18,0.20,12.77,1.40,4.99,6.79,1.00,2.20,0.00,0.60,0.00,0.00,8.38,0.20,5.79,1.00,1.60,0.00,15.97,1.60,1.00,3.79,0.00,0.20,2.79,4.59,0.00,0.00,0.00,2.00
u61.txt,1,1928,71.24,75.98,20.37,99.00,15.30,14.00,90.46,49.38,10.01,5.55,0.83,0.05,1.30,3.22,0.16,4.46,6.02,13.59,9.65,5.81,5.55,1.24,19.45,7.73,2.59,1.24,1.24,2.07,10.89,8.56,2.33,0.36,0.16,1.09,9.96,0.31,0.47,3.63,0.10,10.17,1.92,1.40,2.23,1.76,1.50,2.07,3.68,1.87,0.41,1.24,3.99,1.40,1.19,0.16,0.52,7.16,2.39,1.50,1.66,2.39,0.21,2.49,14.73,2.54,16.65,2.44,6.48,8.20,1.45,1.35,0.67,0.41,0.16,0.10,3.94,0.10,2.65,0.52,0.88,0.05,26.40,11.98,4.62,0.05,0.00,0.62,2.70,0.62,0.31,0.57,0.57,4.36
u62.txt,1,255,85.18,22.82,98.01,99.00,9.81,19.22,82.75,37.65,8.24,5.49,5.49,0.00,0.00,0.00,0.00,2.75,3.53,13.33,5.88,4.71,2.35,1.57,14.51,4.31,1.96,1.18,5.49,0.78,10.98,10.20,0.78,0.00,0.00,0.39,2.35,0.78,0.00,0.00,0.00,5.88,0.78,1.57,0.39,0.39,0.00,2.75,1.96,1.57,0.00,0.39,3.14,0.78,0.39,0.00,1.18,7.06,1.96,3.14,1.96,0.78,0.39,1.57,11.37,1.96,24.71,4.31,7.45,13.33,3.92,1.57,1.18,0.00,1.18,0.00,8.24,0.00,6.27,1.96,0.00,0.00,18.82,7.84,1.57,0.00,0.00,0.39,5.10,0.00,0.00,1.57,0.39,1.96
u63.txt,1,360,72.28,56.63,63.41,99.00,14.40,9.17,89.44,47.50,10.28,6.11,2.78,0.00,3.06,0.00,0.28,4.17,6.11,13.06,8.61,5.56,4.72,2.22,18.61,6.11,1.39,0.83,0.28,3.61,11.11,9.44,1.67,0.56,0.83,0.00,7.22,0.00,0.00,0.28,0.00,12.78,2.22,0.56,3.61,2.78,4.17,2.78,4.72,2.50,0.28,1.67,3.89,2.22,0.28,0.56,0.28,10.28,2.22,2.22,0.28,6.11,0.00,3.89,12.50,4.44,18.89,1.94,8.06,8.89,3.89,2.22,1.11,0.00,0.28,0.00,3.06,0.83,1.39,0.28,0.56,0.00,24.17,2.78,4.44,1.67,0.00,1.39,9.44,1.94,0.00,0.28,1.67,0.56
u64.txt,1,47,65.57,26.16,25.35,4.35,4.70,12.77,80.85,53.19,10.64,2.13,2.13,0.00,0.00,0.00,0.00,8.51,8.51,10.64,10.64,8.51,2.13,2.13,14.89,0.00,0.00,4.26,0.00,2.13,4.26,0.00,2.13,0.00,2.13,0.00,4.26,0.00,0.00,0.00,0.00,10.64,0.00,2.13,2.13,2.13,2.13,4.26,2.13,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.13,0.00,2.13,0.00,0.00,0.00,0.00,14.89,2.13,12.77,0.00,4.26,8.51,0.00,2.13,0.00,2.13,0.00,0.00,4.26,2.13,2.13,0.00,0.00,0.00,159.57,31.91,0.00,0.00,0.00,2.13,125.53,0.00,0.00,0.00,0.00,0.00
u65.txt,1,1522,63.59,33.93,77.96,96.99,10.42,18.73,85.87,44.68,13.14,9.66,7.82,0.13,0.72,0.53,0.46,3.48,6.18,10.51,7.88,5.06,4.86,1.38,16.10,6.90,1.64,0.59,1.64,1.91,9.59,7.23,2.17,0.20,0.72,0.46,6.31,0.46,0.26,1.31,0.20,7.62,1.64,0.85,0.66,1.18,1.71,1.91,3.29,1.71,0.33,0.85,4.40,0.46,1.31,0.13,1.71,6.96,2.37,1.64,1.31,2.23,0.07,3.68,11.83,1.71,15.44,2.04,4.60,8.94,3.35,4.60,0.66,0.39,0.26,0.07,2.63,0.20,1.77,0.53,0.20,0.00,34.56,13.01,2.56,0.72,0.00,2.10,6.96,0.99,0.66,2.43,0.72,4.40
u66.txt,1,3134,72.73,56.21,59.64,59.62,17.22,17.26,85.61,44.32,10.08,6.99,3.89,0.51,1.05,1.02,0.51,3.06,4.66,12.67,7.28,4.40,6.57,1.02,17.01,4.28,1.37,1.02,2.39,1.85,5.52,3.61,1.82,0.19,0.57,0.45,6.96,0.26,0.26,1.31,0.35,8.55,1.82,0.96,1.66,2.78,1.08,1.79,2.07,0.64,0.54,0.77,3.38,0.73,1.44,0.29,0.86,7.63,1.56,3.00,1.44,1.79,0.26,2.17,12.35,3.41,17.65,2.78,5.55,9.64,5.46,2.46,2.43,0.64,0.19,0.26,3.54,0.26,2.90,0.22,0.22,0.00,37.14,12.92,3.10,2.65,0.03,0.86,6.64,1.21,0.89,0.93,1.85,6.06
u67.txt,1,1362,69.87,50.88,47.54,80.36,7.44,16.45,85.10,46.92,8.52,4.92,2.42,0.37,0.81,0.95,0.37,3.60,5.36,13.44,10.65,5.29,6.09,1.47,19.97,5.80,1.69,0.66,2.94,1.91,7.56,5.29,2.28,0.59,0.22,0.66,5.14,0.44,0.15,0.73,0.29,8.00,0.66,0.73,2.20,1.62,1.40,2.06,2.86,1.54,0.81,0.44,3.01,0.73,0.95,0.07,0.88,6.46,1.76,0.95,1.62,2.28,0.29,3.01,13.73,3.30,18.65,2.79,6.24,10.28,3.45,3.30,1.17,0.29,0.29,0.00,1.76,0.15,0.95,0.51,0.22,0.07,36.56,15.79,4.48,0.37,0.00,0.66,3.38,1.17,0.00,2.13,0.88,7.71
u68.txt,1,502,79.89,70.48,58.63,89.28,9.65,17.93,83.67,48.61,9.76,6.97,2.79,1.39,1.99,0.40,0.40,2.79,5.98,15.34,8.96,4.58,4.78,1.99,16.73,3.98,1.20,1.20,2.59,1.59,6.77,5.18,1.39,0.00,0.20,0.00,9.56,0.20,0.60,0.80,0.60,9.16,2.19,1.00,0.40,2.59,1.39,2.79,2.19,1.00,0.40,0.80,3.98,1.00,1.79,0.00,1.39,9.36,3.39,1.20,2.59,2.39,0.60,1.59,11.95,2.19,15.34,2.99,5.18,7.57,1.79,2.39,0.80,1.59,0.20,0.00,0.20,0.00,0.20,0.00,0.00,0.00,50.00,7.77,2.79,0.20,0.20,0.60,26.89,0.80,0.00,2.99,0.00,7.77
u69.txt,1,571,88.99,67.55,23.36,38.20,16.31,20.67,73.91,39.05,7.18,5.08,2.45,0.00,0.70,1.40,0.53,2.10,6.83,11.91,6.30,4.55,3.15,0.88,14.01,5.60,2.28,1.05,1.40,2.98,5.95,3.33,2.63,0.18,1.23,0.88,8.93,1.40,0.70,1.23,1.75,5.43,1.23,0.35,0.88,1.58,0.53,1.40,1.93,1.23,0.53,0.00,2.28,0.53,0.53,0.18,0.88,6.48,2.45,1.05,1.93,1.58,0.18,2.28,10.51,2.10,13.84,2.28,6.13,6.13,3.50,1.58,1.23,0.70,0.53,0.70,1.58,0.35,0.53,0.18,0.70,0.00,39.23,24.17,5.25,0.00,0.00,0.88,2.28,1.05,1.40,1.75,0.70,1.75
u70.txt,1,897,63.06,62.68,24.94,50.76,10.19,16.50,79.82,47.49,11.93,6.35,2.01,1.00,2.12,0.56,0.67,5.57,6.69,10.26,8.25,4.01,6.47,2.12,14.94,4.35,1.34,0.89,4.79,2.23,4.91,3.12,1.78,0.22,0.67,0.56,7.13,0.11,0.11,0.11,0.56,9.81,1.11,1.23,2.12,2.90,1.67,2.90,2.45,1.00,0.56,0.45,2.12,0.67,0.56,0.00,1.11,5.46,1.67,1.00,1.56,1.23,0.67,3.12,10.70,2.34,13.60,1.90,4.24,7.36,1.67,1.23,0.45,0.78,0.11,0.11,0.22,0.00,0.11,0.11,0.00,0.00,24.97,9.36,5.24,0.78,0.22,0.67,0.67,1.67,1.78,0.67,2.01,1.90
u71.txt,1,666,79.41,78.26,49.14,73.44,8.22,15.62,83.48,47.00,13.06,8.86,4.20,0.90,1.35,1.95,0.45,4.20,8.11,12.01,8.71,3.30,3.30,0.75,17.57,3.30,1.35,0.75,2.40,1.80,5.56,4.05,1.50,0.00,0.60,0.60,12.01,1.05,1.05,2.10,1.35,9.61,2.55,1.20,1.65,3.00,1.65,1.35,2.85,0.90,0.90,0.60,1.50,0.45,0.00,0.15,0.45,7.81,3.00,1.35,2.40,1.50,0.45,2.55,12.16,1.95,16.37,1.50,7.81,7.51,1.20,1.20,0.90,0.60,0.15,0.15,2.25,0.15,1.65,0.30,0.45,0.00,27.93,12.16,2.85,0.30,0.00,1.35,4.35,1.65,0.15,2.10,0.90,2.10
u72.txt,1,266,70.94,32.60,45.36,68.35,26.60,22.56,80.45,44.74,9.02,3.76,2.26,0.00,0.75,0.75,0.00,5.26,5.64,11.28,12.78,2.63,3.01,2.26,22.93,4.89,1.13,1.50,1.50,1.13,10.90,6.39,4.14,0.00,3.01,0.75,6.39,1.13,0.38,0.00,1.88,12.78,3.76,0.75,1.88,3.38,0.38,4.51,3.01,1.88,0.75,0.38,3.01,1.13,0.00,1.50,0.00,4.51,1.50,1.13,0.75,1.50,0.38,3.01,16.54,1.88,12.41,1.50,6.39,6.02,0.38,4.14,0.38,0.38,0.00,0.00,5.64,2.63,3.01,0.00,0.00,0.00,24.44,1.13,3.76,1.13,0.00,2.26,0.38,1.88,0.75,1.50,0.00,11.65
